Dia,"Cantidad Cielo cubierto 12:00","Cantidad Cielo cubierto 18:00","Cantidad Cielo cubierto 00:00","Cantidad de cielo cubierto Media diaria ",Humedad Relativa del aire 12:00,"Humedad Relativa del aire 18:00","Humedad Relativa del aire 00:00","Humedad Relativa Del aire Media diaria ",T. Minima,"T.Minima Hora Local",T. Maxima,"T. maxima Hora Local","Temperatura Media diaria","Viento PredominanteDirección","Viento predominante Fuerza","Presion QFE 12","Presion QFE 18","Presion QFE 00","Presion QFE Media diaria ","Precipitación (12-18)","Precipitación (18-00)","Precipitación (00-06)","Precipitación (06-12)","Precipitación Diaria"
9-5-1975,4.0,6.0,8.0,6.0,85.0,77.0,93.0,85.0,10.0,04:00,16.3,13:50,13.2,0,13.9,1011.0,1010.5,1009.4,1010.3,0.0,0.0,1.5,10.2,11.7
10-5-1975,8.0,7.0,7.0,7.3,94.0,89.0,85.0,90.5,10.7,,14.8,,12.2,0,16.9,1009.8,1009.4,1011.4,1010.2,2.4,3.8,0.0,0.5,6.7
11-5-1975,8.0,7.0,6.0,7.0,85.0,78.0,89.0,84.2,10.2,,15.2,,12.4,45,12.6,1011.1,1013.0,1014.6,1012.9,5.9,1.5,0.0,0.0,7.4
12-5-1975,4.0,6.0,7.0,5.7,96.0,79.0,87.0,89.5,6.6,,15.4,,11.5,0,8.9,1015.7,1016.5,1017.5,1016.6,0.0,0.0,0.0,3.6,3.6
13-5-1975,8.0,7.0,8.0,7.7,90.0,69.0,91.0,85.0,6.9,04:00,14.8,13:20,10.5,360,0.0,1020.8,1020.5,1021.2,1020.8,4.8,0.0,0.0,0.0,4.8
14-5-1975,2.0,0.0,0.0,0.7,97.0,71.0,90.0,88.8,5.0,,16.0,,10.3,180,5.3,1022.5,1021.4,1020.2,1021.4,0.0,0.0,0.0,0.0,0.0
15-5-1975,0.0,1.0,3.0,1.3,98.0,65.0,89.0,87.5,1.8,,15.7,,8.7,225,5.4,1017.4,1017.5,1018.2,1017.7,0.0,0.0,0.0,0.0,0.0
16-5-1975,3.0,0.0,0.0,1.0,97.0,69.0,88.0,87.8,2.4,,16.2,,8.5,135,3.9,1020.4,1020.7,1020.9,1020.7,0.0,0.0,0.0,0.0,0.0
17-5-1975,0.0,2.0,8.0,3.3,89.0,67.0,90.0,83.8,3.6,,17.0,,8.5,135,3.9,1019.7,1017.6,1017.1,1018.1,0.0,0.0,0.0,0.0,0.0
18-5-1975,8.0,6.0,7.0,7.0,97.0,76.0,93.0,90.8,4.1,,15.8,,10.0,135,2.6,1015.7,1014.8,1015.2,1015.2,0.0,0.0,0.0,3.0,3.0
19-5-1975,8.0,7.0,8.0,7.7,95.0,75.0,76.0,85.2,10.0,,16.0,,12.7,0,12.8,1015.8,1014.2,1013.3,1014.4,,0.0,10.2,10.6,20.8
20-5-1975,8.0,8.0,8.0,8.0,97.0,89.0,94.0,94.2,13.2,,15.8,,14.3,0,17.8,1014.6,1014.6,1014.0,1014.4,1.3,0.0,2.0,0.5,3.8
21-5-1975,8.0,8.0,8.0,8.0,93.0,94.0,98.0,94.5,13.5,03:00,15.8,15:20,14.4,0,9.5,1011.9,1010.7,1010.7,1011.1,0.3,0.3,0.2,2.0,2.8
22-5-1975,8.0,8.0,8.0,8.0,98.0,96.0,98.0,97.5,13.0,,14.8,,14.0,0,14.7,1012.0,1014.2,1016.2,1014.1,14.7,0.0,0.0,0.0,14.7
23-5-1975,8.0,8.0,8.0,8.0,98.0,82.0,90.0,92.0,11.4,,15.0,,12.9,0,4.7,1016.3,1016.3,1017.7,1016.8,0.0,0.0,0.0,0.0,0.0
24-5-1975,5.0,7.0,7.0,6.3,97.0,71.0,92.0,89.2,6.4,,15.4,,10.4,0,6.6,1019.8,1019.8,1020.4,1020.0,0.0,0.0,0.0,0.0,0.0
25-5-1975,7.0,3.0,7.0,5.7,91.0,70.0,94.0,86.5,5.0,05:00,17.0,13:00,10.2,360,0.0,1020.1,1019.2,1020.2,1019.8,0.0,0.0,0.0,0.0,0.0
26-5-1975,5.0,8.0,8.0,7.0,99.0,88.0,91.0,94.2,6.5,,12.8,,9.3,135,3.4,1015.6,1013.4,1011.1,1013.4,0.0,7.0,8.6,18.0,33.6
27-5-1975,8.0,8.0,8.0,8.0,98.0,98.0,97.0,97.8,11.8,,16.0,,13.9,0,20.2,1009.3,1010.2,1010.8,1010.1,4.8,1.2,3.0,44.0,53.0
28-5-1975,8.0,8.0,8.0,8.0,98.0,98.0,95.0,97.2,13.4,,15.0,,14.0,0,19.5,1009.5,1009.0,1008.6,1009.0,13.4,4.6,5.0,0.5,23.5
29-5-1975,5.0,5.0,4.0,4.7,89.0,71.0,83.0,83.0,11.6,00:00,16.2,14:00,13.6,0,9.0,1011.0,1012.7,1013.9,1012.5,0.0,0.0,0.0,0.5,0.5
30-5-1975,6.0,0.0,0.0,2.0,97.0,49.0,95.0,84.5,5.8,,13.9,,11.0,225,7.2,1013.6,1013.8,1015.3,1014.2,0.0,0.0,0.0,0.0,0.0
31-5-1975,2.0,2.0,,,97.0,51.0,89.0,83.5,1.2,,13.8,,6.3,225,6.6,1015.2,1014.8,1015.3,1015.1,0.0,0.0,0.0,0.0,0.0
1-6-1975,2.0,3.0,6.0,3.7,91.0,68.0,94.0,86.0,3.2,,13.2,,7.1,180,5.0,1016.7,1018.3,1020.3,1018.4,0.0,0.0,0.0,0.0,0.0
2-6-1975,1.0,0.0,0.0,0.3,97.0,59.0,95.0,87.0,3.6,06:50,14.6,14:10,8.6,135,4.8,1021.6,1022.3,1023.2,1022.4,0.0,0.0,0.0,0.0,0.0
3-6-1975,0.0,0.0,0.0,0.0,93.0,66.0,78.0,82.5,1.8,,12.6,,7.2,180,5.9,1021.7,1021.3,1020.6,1021.2,0.0,0.0,0.0,0.0,0.0
4-6-1975,0.0,0.0,0.0,0.0,89.0,72.0,89.0,84.8,3.0,,12.9,,7.0,180,6.5,1018.6,1016.4,1015.3,1016.8,0.0,0.0,0.0,0.0,0.0
5-6-1975,8.0,6.0,0.0,4.7,95.0,77.0,92.0,89.8,1.0,,12.8,,7.4,90,4.8,1021.2,1024.8,1027.3,1024.4,0.0,0.0,0.0,0.0,0.0
6-6-1975,0.0,0.0,0.0,0.0,97.0,63.0,92.0,87.2,2.5,03:00,14.0,14:20,7.6,135,4.9,1026.7,1024.2,1021.4,1024.1,0.0,0.0,0.0,0.0,0.0
7-6-1975,1.0,5.0,1.0,2.3,98.0,61.0,90.0,86.8,-1.0,,12.6,,6.4,180,5.0,1017.3,1013.4,1013.4,1014.7,0.0,0.0,0.0,0.0,0.0
8-6-1975,8.0,8.0,8.0,8.0,89.0,85.0,93.0,89.0,4.2,,13.2,,9.6,0,20.9,1010.3,1007.2,1006.8,1008.1,0.0,15.2,1.5,0.0,16.7
9-6-1975,6.0,7.0,0.0,4.3,97.0,76.0,88.0,89.5,4.5,,14.5,,10.2,90,5.5,1016.8,1017.2,1009.3,1014.4,0.0,0.0,0.0,9.4,9.4
10-6-1975,8.0,8.0,4.0,6.7,93.0,91.0,90.0,91.8,7.4,02:00,15.4,15:00,12.4,0,20.9,1007.7,1009.3,1010.9,1009.3,3.0,0.0,0.0,55.2,58.2
11-6-1975,8.0,7.0,8.0,7.7,93.0,75.0,89.0,87.5,7.4,,16.0,,12.6,0,19.6,1011.1,1015.3,1017.8,1014.7,0.4,0.0,0.0,0.0,0.4
12-6-1975,8.0,7.0,4.0,6.3,92.0,67.0,98.0,87.2,7.0,,15.0,,11.4,135,4.9,1016.1,1013.2,1012.8,1014.0,0.0,0.0,0.0,0.0,0.0
13-6-1975,6.0,7.0,7.0,6.7,97.0,85.0,95.0,93.5,4.2,,14.0,,8.1,135,3.0,1011.9,1011.9,1013.5,1012.4,0.0,0.0,0.0,0.0,0.0
14-6-1975,7.0,7.0,8.0,7.3,95.0,79.0,95.0,91.0,5.8,05:10,15.4,14:00,10.3,90,5.3,1013.8,1014.6,1014.3,1014.2,0.0,0.0,0.0,0.3,0.3
15-6-1975,8.0,8.0,8.0,8.0,98.0,93.0,94.0,95.8,10.4,,13.0,,11.7,0,21.2,1016.1,1018.1,1017.8,1017.3,5.8,2.0,0.0,0.0,7.8
16-6-1975,6.0,8.0,8.0,7.3,94.0,77.0,86.0,87.8,7.0,,14.2,,11.0,135,4.4,1012.1,1010.1,1007.4,1009.9,0.0,0.0,0.0,0.0,0.0
17-6-1975,8.0,8.0,8.0,8.0,87.0,81.0,96.0,87.8,11.2,,14.2,,12.7,45,12.7,1004.7,1004.0,1004.7,1004.5,0.0,23.0,11.0,5.0,39.0
18-6-1975,7.0,7.0,8.0,7.3,75.0,77.0,90.0,79.2,11.0,04:30,15.6,15:10,13.0,0,23.1,1007.2,1009.7,1012.1,1009.7,0.4,0.0,14.8,13.8,29.0
19-6-1975,6.0,7.0,7.0,6.7,93.0,87.0,91.0,91.0,11.2,,15.4,,13.5,0,19.9,1013.6,1014.8,1015.2,1014.5,0.0,0.0,13.5,0.0,13.5
20-6-1975,6.0,7.0,5.0,6.0,89.0,92.0,94.0,91.0,11.8,,14.8,,13.1,0,12.1,1016.3,1016.8,1018.1,1017.1,10.5,0.8,0.0,2.4,13.7
21-6-1975,5.0,7.0,8.0,6.7,92.0,89.0,91.0,91.0,9.0,,14.2,,11.2,0,9.8,1019.1,1019.2,1018.6,1019.0,0.4,0.0,1.0,17.5,18.9
22-6-1975,8.0,8.0,8.0,8.0,93.0,87.0,88.0,90.2,12.3,07:00,13.5,14:00,12.7,0,20.0,1015.7,1015.6,1016.1,1015.8,15.6,12.3,0.0,1.8,29.7
23-6-1975,6.0,8.0,7.0,7.0,95.0,88.0,92.0,92.5,8.5,,14.2,,10.8,135,4.0,1018.8,1019.0,1017.2,1018.3,0.0,0.0,0.0,0.0,0.0
24-6-1975,8.0,8.0,8.0,8.0,89.0,89.0,83.0,87.5,10.0,,14.0,,11.5,135,6.5,1009.6,1008.9,1009.6,1009.4,0.0,8.8,3.6,5.0,17.4
25-6-1975,8.0,7.0,8.0,7.7,92.0,90.0,93.0,91.8,11.2,,15.2,,13.2,0,21.3,1009.1,1008.7,1008.2,1008.7,2.3,1.2,3.6,0.0,7.1
26-6-1975,6.0,5.0,8.0,6.3,97.0,74.0,89.0,89.2,11.6,,15.3,,12.8,315,13.1,1011.0,1013.3,1016.1,1013.5,0.0,5.6,1.1,5.8,12.5
27-6-1975,5.0,6.0,0.0,3.7,95.0,74.0,88.0,88.0,9.2,,15.8,,11.9,0,7.9,1018.5,1016.0,1013.8,1016.1,0.0,0.0,0.0,0.0,0.0
28-6-1975,6.0,7.0,8.0,7.0,90.0,83.0,93.0,89.0,4.0,,14.5,,9.0,0,9.0,1012.2,1013.4,1015.2,1013.6,0.0,0.0,0.4,0.0,0.4
29-6-1975,3.0,5.0,0.0,2.7,97.0,77.0,95.0,91.5,5.6,,14.8,,11.3,225,5.5,1020.0,1020.1,1020.0,1020.0,0.0,0.0,0.0,0.0,0.0
30-6-1975,0.0,1.0,,,97.0,68.0,95.0,89.2,3.2,,14.9,,7.8,225,7.1,1016.5,1015.9,1015.8,1016.1,0.0,0.0,0.0,0.0,0.0
1-7-1975,7.0,8.0,8.0,7.7,95.0,73.0,93.0,89.0,8.0,,13.8,,10.9,225,4.0,1015.7,1015.6,1015.7,1015.7,0.0,3.0,0.4,1.6,5.0
2-7-1975,8.0,8.0,8.0,8.0,93.0,95.0,98.0,94.8,9.6,,12.8,,11.1,0,27.3,1012.9,1010.8,1010.3,1011.3,15.0,27.5,16.0,7.2,65.7
3-7-1975,8.0,8.0,0.0,5.3,96.0,96.0,78.0,91.5,12.3,,14.4,,12.8,315,19.9,1005.3,1003.8,1004.7,1004.6,23.6,8.0,4.0,4.0,39.6
4-7-1975,7.0,6.0,6.0,6.3,87.0,72.0,95.0,85.2,8.4,07:15,13.4,13:00,10.8,270,12.7,1012.6,1017.2,1023.7,1017.8,1.5,1.5,0.0,0.0,3.0
5-7-1975,8.0,8.0,8.0,8.0,85.0,77.0,91.0,84.5,6.4,,13.0,,10.2,315,15.0,1024.7,1024.0,1022.9,1023.9,0.0,1.5,0.0,0.0,1.5
6-7-1975,3.0,6.0,8.0,5.7,88.0,83.0,84.0,85.8,9.0,,14.2,,11.1,0,8.4,1018.3,1014.9,1011.0,1014.7,0.0,0.0,0.0,2.4,2.4
7-7-1975,8.0,8.0,8.0,8.0,88.0,73.0,78.0,81.8,11.2,,13.8,,11.9,0,21.3,1002.5,1005.9,1006.9,1005.1,17.3,0.0,0.0,0.5,17.8
8-7-1975,7.0,8.0,8.0,7.7,86.0,87.0,86.0,86.2,9.9,08:30,14.2,13:00,11.9,315,13.1,1007.6,1008.3,1009.8,1008.6,1.8,3.6,2.1,4.3,11.8
9-7-1975,8.0,8.0,7.0,7.7,97.0,86.0,86.0,91.5,7.2,,12.0,,9.5,180,4.0,1012.2,1014.1,1016.8,1014.4,0.4,0.0,0.0,0.0,0.4
10-7-1975,7.0,3.0,1.0,3.7,86.0,64.0,86.0,80.5,5.2,,10.8,,8.1,135,4.6,1018.3,1019.5,1022.0,1019.9,0.0,0.0,0.0,0.0,0.0
11-7-1975,0.0,0.0,7.0,2.3,96.0,71.0,78.0,85.2,0.1,,12.4,,6.0,90,4.0,1026.8,1026.5,1023.7,1025.7,0.0,0.0,0.0,1.0,1.0
12-7-1975,8.0,8.0,8.0,8.0,74.0,82.0,98.0,82.0,4.8,00:00,11.0,14:00,8.0,45,16.8,1016.5,1012.0,1006.3,1011.6,2.8,20.7,2.1,9.5,35.1
13-7-1975,6.0,7.0,2.0,5.0,87.0,66.0,88.0,82.0,5.8,,13.6,,11.2,315,12.8,1008.5,1009.1,1010.2,1009.3,2.0,5.0,0.4,0.2,7.6
14-7-1975,6.0,6.0,5.0,5.7,89.0,84.0,85.0,86.8,7.0,,11.5,,9.5,270,16.5,1016.2,1020.6,1024.4,1020.4,2.0,0.4,0.5,1.9,4.8
15-7-1975,3.0,5.0,0.0,2.7,97.0,69.0,74.0,84.2,1.8,,10.0,,6.7,180,3.1,1027.4,1026.0,1031.4,1028.3,0.0,0.0,0.0,0.0,0.0
16-7-1975,0.0,0.0,0.0,0.0,53.0,51.0,97.0,63.5,3.0,01:00,13.4,17:00,6.7,135,9.5,1029.7,1028.2,1026.9,1028.3,0.0,0.0,0.0,0.0,0.0
17-7-1975,2.0,8.0,1.0,3.7,97.0,46.0,63.0,75.8,2.8,,14.4,,9.3,180,7.1,1022.5,1021.7,1020.7,1021.6,0.0,0.0,0.0,0.0,0.0
18-7-1975,0.0,3.0,0.0,1.0,70.0,49.0,80.0,67.2,2.5,,18.0,,8.8,180,7.8,1019.2,1018.0,1018.2,1018.5,0.0,0.0,0.0,0.0,0.0
19-7-1975,0.0,0.0,0.0,0.0,88.0,71.0,88.0,83.8,4.8,,16.8,,9.8,180,6.3,1019.2,1018.5,1017.4,1018.4,0.0,0.0,0.0,0.0,0.0
20-7-1975,0.0,0.0,0.0,0.0,86.0,59.0,91.0,80.5,4.0,06:50,15.4,16:10,9.7,225,7.4,1015.5,1015.0,1017.2,1015.9,0.0,0.0,0.0,0.0,0.0
21-7-1975,0.0,0.0,2.0,0.7,97.0,98.0,91.0,95.8,1.4,,14.0,,9.4,0,7.4,1017.5,1017.9,1019.0,1018.1,0.0,0.0,0.0,0.0,0.0
22-7-1975,8.0,8.0,8.0,8.0,91.0,70.0,88.0,85.0,5.8,,11.6,,8.6,135,4.9,1021.3,1022.0,1022.1,1021.8,0.0,0.0,0.0,0.0,0.0
23-7-1975,8.0,8.0,3.0,6.3,95.0,78.0,83.0,87.8,8.3,,12.4,,9.6,180,3.8,1022.1,1021.8,1020.8,1021.6,0.0,10.0,0.0,0.0,10.0
24-7-1975,0.0,0.0,0.0,0.0,93.0,63.0,97.0,86.5,0.2,07:00,12.4,14:10,6.6,180,7.0,1027.2,1028.8,1028.0,1028.0,0.0,0.0,0.0,0.0,0.0
25-7-1975,0.0,2.0,3.0,1.7,93.0,44.0,70.0,75.0,0.8,,13.8,,7.1,180,8.7,1019.1,1016.7,1016.2,1017.3,0.0,0.0,0.0,0.0,0.0
26-7-1975,0.0,8.0,7.0,5.0,82.0,54.0,90.0,77.0,-0.1,,12.4,,6.0,135,4.2,1015.5,1016.0,1017.0,1016.2,0.0,0.0,0.0,0.0,0.0
27-7-1975,5.0,6.0,8.0,6.3,88.0,76.0,88.0,85.0,-2.4,,13.2,,6.9,135,4.0,1018.0,1015.9,1015.3,1016.4,0.0,0.0,0.0,0.0,0.0
28-7-1975,8.0,8.0,8.0,8.0,82.0,92.0,97.0,88.2,10.5,00:00,12.6,15:10,10.9,0,31.4,1009.9,1010.4,1014.7,1011.7,43.5,0.6,0.0,0.0,44.1
29-7-1975,5.0,7.0,5.0,5.7,97.0,76.0,87.0,89.2,5.2,,14.0,,8.8,0,7.7,1020.3,1021.6,1021.9,1021.3,0.2,0.0,0.0,0.0,0.2
30-7-1975,3.0,6.0,7.0,5.3,91.0,72.0,96.0,87.5,4.0,,15.5,,9.2,360,0.0,1021.8,1020.3,1018.5,1020.2,0.0,0.0,0.0,0.0,0.0
31-7-1975,9.0,8.0,,,95.0,92.0,98.0,95.0,7.0,,12.2,,9.4,225,3.6,1015.5,1015.3,1015.7,1015.5,0.0,2.5,1.0,4.5,8.0
1-8-1975,8.0,6.0,7.0,7.0,98.0,87.0,90.0,93.2,9.6,,14.2,15:10,11.5,0,12.0,1011.7,1010.6,1013.5,1011.9,11.5,0.5,2.2,0.0,14.2
2-8-1975,8.0,8.0,8.0,8.0,98.0,78.0,92.0,91.5,8.8,,11.4,,10.1,270,9.2,1017.7,1018.9,1020.5,1019.0,5.5,0.4,0.0,0.0,5.9
3-8-1975,5.0,8.0,8.0,7.0,91.0,63.0,88.0,83.2,4.0,,12.6,,7.9,360,0.0,1021.2,1021.2,1020.8,1021.1,0.0,0.0,0.8,7.0,7.8
4-8-1975,8.0,7.0,6.0,7.0,93.0,89.0,88.0,90.8,7.0,,9.4,15:00,7.6,135,6.6,1014.8,1015.5,1016.7,1015.7,2.5,0.0,0.0,0.0,2.5
5-8-1975,3.0,6.0,5.0,4.7,90.0,65.0,94.0,84.8,0.8,07:00,11.4,14:30,6.3,135,5.3,1020.7,1020.1,1017.6,1019.5,0.0,0.0,0.0,2.2,2.2
6-8-1975,8.0,8.0,7.0,7.7,97.0,89.0,87.0,92.5,4.6,,12.0,,7.0,45,14.3,1010.4,1009.5,1010.6,1010.2,5.0,0.0,1.6,0.8,7.4
7-8-1975,4.0,3.0,0.0,2.3,93.0,54.0,84.0,81.0,7.0,,14.3,,10.0,90,6.7,1018.9,1020.1,1021.7,1020.2,0.0,0.0,0.0,0.0,0.0
8-8-1975,0.0,0.0,0.0,0.0,59.0,45.0,85.0,62.0,3.8,,15.0,,9.3,180,6.6,1021.3,1020.8,1020.2,1020.8,0.0,0.0,0.0,0.0,0.0
9-8-1975,0.0,0.0,2.0,0.7,84.0,84.0,95.0,86.8,0.8,05:30,14.1,16:10,7.7,225,6.1,1019.3,1021.0,1022.2,1020.8,0.0,0.0,0.0,0.0,0.0
10-8-1975,6.0,8.0,8.0,7.3,97.0,69.0,88.0,87.8,3.8,,12.6,,8.4,0,7.0,1022.9,1021.0,1020.1,1021.3,0.0,0.0,0.0,0.6,0.6
11-8-1975,8.0,8.0,8.0,8.0,95.0,89.0,95.0,93.5,7.0,,11.8,,9.4,0,11.8,1016.2,1013.5,1014.1,1014.6,0.6,9.3,0.0,0.8,10.7
12-8-1975,4.0,2.0,0.0,2.0,89.0,67.0,84.0,82.2,2.9,,12.0,,7.9,225,6.2,1022.2,1026.4,1027.1,1025.2,0.0,0.0,0.0,0.0,0.0
13-8-1975,0.0,0.0,0.0,0.0,83.0,64.0,93.0,80.8,5.4,07:00,16.2,17:10,9.7,135,9.5,1022.2,1017.9,1016.6,1018.9,0.0,0.0,0.0,0.0,0.0
14-8-1975,0.0,1.0,2.0,1.0,95.0,76.0,86.0,88.0,0.6,,12.7,,8.4,225,8.3,1022.3,1022.2,1021.6,1022.0,0.0,0.0,0.0,0.0,0.0
15-8-1975,3.0,0.0,0.0,1.0,91.0,68.0,94.0,86.0,4.0,,14.4,,8.0,225,7.7,1022.1,1021.7,1021.6,1021.8,0.0,0.0,0.0,0.0,0.0
16-8-1975,0.0,2.0,2.0,1.3,94.0,71.0,93.0,88.0,4.2,,20.4,,9.4,180,5.8,1020.5,1017.4,1013.1,1017.0,0.0,0.0,0.0,0.0,0.0
17-8-1975,8.0,6.0,8.0,7.3,95.0,82.0,98.0,92.5,3.8,04:00,11.5,14:10,8.4,0,10.8,1013.9,1015.4,1016.5,1015.3,0.0,0.0,3.2,6.2,9.4
18-8-1975,8.0,3.0,1.0,4.0,96.0,63.0,85.0,85.0,7.4,,13.4,,10.2,0,13.4,1017.1,1018.3,1019.0,1018.1,0.0,0.0,0.0,0.0,0.0
19-8-1975,0.0,3.0,2.0,1.7,93.0,66.0,95.0,86.8,1.3,,11.8,,7.0,180,3.1,1021.7,1022.9,1024.1,1022.9,0.0,0.0,0.0,0.0,0.0
20-8-1975,7.0,7.0,8.0,7.3,94.0,73.0,98.0,89.8,1.8,,12.6,,7.2,0,12.4,1023.0,1021.6,1017.4,1020.7,0.0,0.5,0.6,1.0,2.1
21-8-1975,6.0,8.0,8.0,7.3,97.0,88.0,95.0,94.2,8.6,08:00,12.8,14:00,10.7,0,6.6,1013.9,1015.0,1016.0,1015.0,0.6,1.2,2.1,16.3,20.2
22-8-1975,8.0,8.0,4.0,6.7,96.0,82.0,80.0,88.5,9.3,,12.2,,10.6,270,8.9,1019.3,1021.2,1022.4,1021.0,0.6,0.0,0.0,0.0,0.6
23-8-1975,0.0,4.0,4.0,2.7,93.0,60.0,80.0,81.5,1.8,,11.5,,6.7,225,13.6,1023.4,1022.8,1022.9,1023.0,0.0,0.0,0.5,0.0,0.5
24-8-1975,1.0,2.0,0.0,1.0,92.0,74.0,76.0,83.5,2.4,,11.4,,7.1,180,7.4,1026.0,1027.8,1029.7,1027.8,0.0,0.0,0.0,0.0,0.0
25-8-1975,0.0,0.0,0.0,0.0,78.0,62.0,95.0,78.2,1.7,06:00,13.6,14:20,6.8,180,5.4,1025.4,1022.0,1019.3,1022.2,0.0,0.0,0.0,0.0,0.0
26-8-1975,2.0,1.0,3.0,2.0,88.0,70.0,87.0,83.2,0.9,,11.6,,7.3,180,4.7,1015.7,1015.1,1016.2,1015.7,0.0,0.0,0.0,1.8,1.8
27-8-1975,8.0,7.0,2.0,5.7,95.0,72.0,77.0,84.8,5.1,,11.7,,8.1,225,10.0,1017.1,1021.2,1024.8,1021.0,10.3,0.0,0.0,0.0,10.3
28-8-1975,1.0,2.0,3.0,2.0,98.0,58.0,84.0,84.5,0.0,,12.6,,6.0,180,3.1,1026.6,1026.6,1026.0,1026.4,0.0,0.0,0.0,0.0,0.0
29-8-1975,6.0,7.0,6.0,6.3,93.0,78.0,98.0,90.5,3.0,03:00,12.3,14:10,7.9,0,11.8,1023.9,1024.2,1024.2,1024.1,0.0,0.0,0.0,0.0,0.0
30-8-1975,8.0,6.0,6.0,6.7,96.0,79.0,86.0,89.2,8.0,,14.4,,10.5,0,8.4,1024.2,1023.8,1023.4,1023.8,0.0,0.0,0.0,0.0,0.0
31-8-1975,6.0,6.0,,,92.0,77.0,95.0,89.0,4.0,,14.2,,9.8,225,5.8,1023.7,1024.8,1024.6,1024.4,0.0,0.0,0.0,0.0,0.0
1-9-1975,0.0,2.0,0.0,0.7,85.0,77.0,88.0,83.8,5.2,,15.6,,9.9,180,6.2,1023.0,1021.0,1019.6,1021.2,0.0,0.0,0.0,0.0,0.0
2-9-1975,0.0,0.0,0.0,0.0,96.0,66.0,93.0,87.8,4.9,07:00,16.6,14:10,10.1,225,11.9,1017.3,1016.2,1015.5,1016.3,0.0,0.0,0.0,0.0,0.0
3-9-1975,5.0,8.0,2.0,5.0,92.0,69.0,82.0,83.8,7.8,,15.1,,11.4,225,9.8,1016.5,1017.4,1018.0,1017.3,0.0,0.0,0.0,0.0,0.0
4-9-1975,8.0,7.0,6.0,7.0,95.0,84.0,83.0,89.2,6.0,,13.4,,9.4,225,9.1,1016.1,1019.0,1022.1,1019.1,10.3,0.0,2.8,0.0,13.1
5-9-1975,1.0,2.0,0.0,1.0,97.0,62.0,68.0,81.0,2.8,,12.8,,8.1,225,13.9,1025.8,1025.3,1024.7,1025.3,0.0,0.0,0.0,0.0,0.0
6-9-1975,0.0,0.0,0.0,0.0,93.0,62.0,92.0,85.0,0.0,06:00,14.4,15:15,7.1,225,10.8,1024.1,1022.8,1019.6,1022.2,0.0,0.0,0.0,0.0,0.0
7-9-1975,7.0,7.0,3.0,5.7,95.0,87.0,86.0,90.8,7.4,,12.2,,9.5,225,10.0,1013.3,1013.4,1017.4,1014.7,7.0,0.0,0.0,0.0,7.0
8-9-1975,2.0,4.0,1.0,2.3,91.0,63.0,78.0,80.8,2.6,,12.0,,7.3,135,3.4,1022.1,1020.8,1020.7,1021.2,0.0,0.0,0.0,0.0,0.0
9-9-1975,0.0,1.0,0.0,0.3,93.0,54.0,75.0,78.8,1.9,,13.2,,7.6,180,5.0,1022.8,1024.2,1025.7,1024.2,0.0,0.0,0.0,0.0,0.0
10-9-1975,4.0,3.0,3.0,3.3,93.0,62.0,88.0,84.0,0.4,05:00,13.2,13:30,7.0,225,14.7,1022.1,1019.6,1021.4,1021.0,0.0,0.0,0.0,0.0,0.0
11-9-1975,0.0,6.0,7.0,4.3,97.0,64.0,88.0,86.5,1.8,,13.0,,8.6,0,10.2,1023.9,1022.1,1020.0,1022.0,0.0,0.0,0.0,1.0,1.0
12-9-1975,8.0,8.0,7.0,7.7,88.0,95.0,90.0,90.2,8.0,,12.5,,9.7,0,14.6,1016.4,1015.6,1018.9,1017.0,2.0,4.5,0.0,0.0,6.5
13-9-1975,1.0,1.0,0.0,0.7,98.0,62.0,87.0,86.2,1.4,,13.0,,8.0,180,5.6,1027.8,1029.2,1029.1,1028.7,0.0,0.0,,0.0,0.0
14-9-1975,0.0,0.0,0.0,0.0,79.0,61.0,81.0,75.0,3.0,05:00,16.9,14:15,9.4,225,12.3,1023.9,1020.1,1017.0,1020.3,0.0,0.0,0.0,0.0,0.0
15-9-1975,5.0,7.0,7.0,6.3,97.0,72.0,84.0,87.5,5.0,,15.4,,11.2,180,5.5,1017.5,1017.0,1017.9,1017.5,0.0,0.0,0.0,0.0,0.0
16-9-1975,8.0,8.0,1.0,5.7,99.0,87.0,94.0,94.8,9.0,,14.4,,10.9,225,7.8,1016.5,1015.2,1014.4,1015.4,0.0,0.0,0.0,0.9,0.9
17-9-1975,8.0,8.0,6.0,7.3,99.0,90.0,95.0,95.8,8.4,,12.8,,10.6,225,4.3,1017.1,1017.8,1018.9,1017.9,0.0,0.5,0.0,0.0,0.5
18-9-1975,8.0,6.0,5.0,6.3,97.0,72.0,87.0,88.2,7.5,06:00,15.9,12:00,10.8,180,4.2,1021.3,1022.4,1023.6,1022.4,0.0,0.0,0.0,0.0,0.0
19-9-1975,8.0,8.0,6.0,7.3,92.0,78.0,88.0,87.5,7.0,,11.3,,9.9,225,7.3,1024.9,1024.2,1023.4,1024.2,0.0,0.0,0.0,0.0,0.0
20-9-1975,3.0,2.0,1.0,2.0,96.0,61.0,83.0,84.0,2.0,,16.4,,10.6,180,4.8,1021.0,1017.4,1016.1,1018.2,0.0,0.0,0.0,0.0,0.0
21-9-1975,0.0,0.0,6.0,2.0,98.0,64.0,93.0,88.2,1.4,,17.8,,10.1,180,4.2,1014.2,1014.3,1016.9,1015.1,0.0,0.0,0.0,0.0,0.0
